name,ra,dec,spect_type,vmag
HIP 35253,109.2640164,26.68980471,G7IV, 6.38
HIP 76267,233.6716229,26.71491041,A0V, 2.22
HIP 94290,287.8790068,26.73594891,F5V, 6.35
HIP 110992,337.2925438,26.76320924,K2II, 5.79
HIP 38538,118.3743187,26.76585858,A3V, 4.97
HIP 99518,302.9498901,26.80901561,K3II-III, 5.51
HIP 60746,186.7471003,26.8257216,A4V, 4.98
HIP 114526,347.9554791,26.84757838,G8III-IV, 6.19
HIP 34722,107.8461668,26.85666896,A4IV, 5.75
HIP 78159,239.3970912,26.87802632,K3III, 4.14
HIP 85313,261.5035957,26.87868518,A5IV, 6.38
HIP 36962,113.9807178,26.89600343,K5III, 4.06
HIP 14748,47.61268192,26.89607076,K3III, 6.02
HIP 99404,302.639687,26.90413736,A3III, 5.51
HIP 81729,250.4029101,26.91698945,F2III, 5.92
HIP 34,0.09946973,26.91823821,F7.5IV-V, 6.43
HIP 104172,316.5977124,26.92440789,K0II-III, 6.13
HIP 26396,84.28682553,26.92452823,B9IV-V, 5.83
HIP 110346,335.2501999,26.93518051,M4III, 6.46
HIP 41404,126.6961486,26.9354857,A3V+..., 6.30
HIP 73745,226.1119046,26.94765981,K2III, 4.52
HIP 1076,3.34972158,26.98762497,G0III, 6.24
HIP 11415,36.78023268,27.01257767,K5III, 6.14
HIP 110907,337.0464517,27.01888696,G8III, 6.48
HIP 60197,185.1723763,27.05483793,F3V + F3V, 6.32
HIP 12489,40.17097186,27.06100903,A3V, 5.30
HIP 15514,49.9825537,27.07130717,G8IV, 5.91
HIP 72105,221.2468787,27.07417383,A0, 2.35
HIP 171,0.54018776,27.08448905,G3V, 5.80
HIP 97573,297.482525,27.08517105,G8III, 6.46
HIP 103004,313.0321898,27.09712771,G8III, 4.56
HIP 97091,295.9832236,27.13540609,B7V + G1:III, 6.27
HIP 50109,153.4571836,27.13582714,G5III-IV, 6.05
HIP 4366,13.99384283,27.20935396,A5IV, 6.08
HIP 40843,125.0161346,27.21862138,F6V, 5.13
HIP 34860,108.204492,27.22506034,F8V, 6.46
HIP 14893,48.05932746,27.25701296,B9p Si, 5.78
HIP 13209,42.49578911,27.26079044,B8Vn, 3.61
HIP 6193,19.86657455,27.26408682,A3V, 4.74
HIP 60697,186.6003073,27.26826273,F0p, 4.92
HIP 59364,182.6920951,27.2815285,A4Vn, 6.01
HIP 1215,3.79397762,27.28347715,A1Vn, 6.35
HIP 20250,65.08847817,27.35094069,K1III, 4.97
HIP 68478,210.2938866,27.38654762,A7III, 6.23
HIP 90256,276.2435849,27.39481834,A2Vn, 6.27
HIP 70385,216.0082649,27.41318794,K4III, 6.39
HIP 79686,243.9472707,27.42217655,K2, 6.14
HIP 68103,209.1423441,27.49219844,K3IIIvar, 5.02
HIP 39607,121.4043906,27.52976278,A0V, 6.21
HIP 62763,192.9246993,27.54073393,G0III, 4.93
HIP 62576,192.3229682,27.55232611,A2V, 5.76
HIP 36325,112.1662162,27.55287954,K2III, 6.36
HIP 64077,196.9735834,27.55610799,K4III, 6.20
HIP 86153,264.0892623,27.56680721,M1II, 6.37
HIP 28500,90.25189136,27.572367,B9Iab, 6.04
HIP 19171,61.6516583,27.60002519,B9p Si, 5.18
HIP 15696,50.54954371,27.60757659,G5III, 5.55
HIP 105966,321.9167916,27.60854356,A1V, 5.39
HIP 27830,88.33184814,27.61228536,A0V, 4.56
HIP 64022,196.7946161,27.62490672,K5III, 4.80
HIP 35941,111.1393502,27.63781901,F0:III:, 5.77
HIP 26291,83.9813217,27.6624233,K0, 6.27
HIP 410,1.25472644,27.67479979,G8II, 6.47
HIP 12719,40.86296031,27.70717078,B3V, 4.65
HIP 3885,12.47128657,27.71031105,F5III+..., 5.55
HIP 86974,266.6154955,27.72249917,G5IV, 3.42
HIP 98543,300.2750422,27.75356392,A4III, 4.66
HIP 48895,149.6088147,27.75906843,F3V, 6.48
HIP 56601,174.0747538,27.78130214,F0V, 5.80
HIP 39424,120.8795798,27.79441794,K2III, 4.94
HIP 36046,111.4319837,27.79828561,G9III+..., 3.78
HIP 109977,334.1235692,27.80404024,G9III, 6.38
HIP 9132,29.43223051,27.8045238,M2III, 5.84
HIP 99874,303.9423226,27.8142285,K3III, 4.50
HIP 14719,47.5367829,27.81988947,A0V, 6.42
HIP 64394,197.9705112,27.87603769,G0V, 4.23
HIP 41377,126.6155331,27.89386239,K5III, 5.58
HIP 35152,108.9882308,27.89742666,M1III, 5.75
HIP 22697,73.19619789,27.89757233,F2IV, 5.97
HIP 44342,135.4536728,27.90278284,A8Vn, 6.07
HIP 92768,283.5552174,27.90970126,K4III, 5.64
HIP 36429,112.4532548,27.91619925,K2III, 5.01
HIP 94685,288.9978609,27.92630021,F6Ib-II, 6.18
HIP 43834,133.91537,27.92756265,G8II-III, 5.23
HIP 24984,80.24726681,27.95729708,B9IV, 6.35
HIP 95947,292.6803553,27.9596948,K3II+..., 3.05
HIP 95951,292.6891529,27.9652789,B8V, 5.12
HIP 27629,87.74213255,27.96783335,G7III:, 5.60
HIP 52959,162.47389,27.97387214,F5V, 6.05
HIP 31434,98.80025751,28.02234399,A0Vnn, 5.26
HIP 37826,116.3306826,28.02631031,K0IIIvar, 1.16
HIP 24019,77.43773063,28.03060835,A5m, 5.93
HIP 103200,313.640155,28.05763154,K4III, 5.03
HIP 66725,205.1630134,28.06514059,K3III, 6.22
HIP 113881,345.9430558,28.08245462,M2II-IIIvar, 2.44
HIP 36393,112.3352639,28.1184038,A4V, 5.07
HIP 77442,237.1434012,28.15677692,"C0,0 (F8pe)", 5.89
HIP 60098,184.8735876,28.15722194,F8Vs, 6.38
HIP 34367,106.853676,28.17669553,B9V, 6.47
HIP 86130,264.0337524,28.18501951,K5, 6.40
HIP 32019,100.3370729,28.19664431,G5Ib, 6.45
HIP 106595,323.8292683,28.19768744,F0IV, 6.25
HIP 728,2.25065511,28.24755645,A4Vm, 6.47
HIP 102949,312.8676474,28.25051868,F5Ib, 5.66
HIP 43575,133.1191691,28.25917608,M3III, 6.25
HIP 31852,99.88801566,28.26315774,B7III, 6.02
HIP 60742,186.7346983,28.26861975,K2IIICN+..., 4.35
HIP 14232,45.8754713,28.26995604,F0V, 6.38
HIP 2583,8.20454088,28.28022584,G8II, 6.26
HIP 110371,335.3305317,28.33051592,B9III, 4.78
HIP 43587,133.1505538,28.33138843,G8V, 5.96
HIP 116119,352.9293729,28.40352227,A1p Sr(CrEu), 6.41
HIP 85790,262.95656,28.40743646,A1V, 5.66
HIP 97572,297.4779973,28.43968047,B5V, 6.45
HIP 5772,18.52027175,28.52970567,M2S SB, 6.33
HIP 59489,183.0040488,28.53646316,F5V, 6.47
HIP 25428,81.57290804,28.60787346,B7III, 1.65
HIP 109730,333.4110424,28.60802681,K2III, 5.87
HIP 21819,70.33223225,28.61506693,A2V, 5.73
HIP 72552,222.4932766,28.61583341,A4V, 5.80
HIP 93843,286.6570171,28.6283896,F0III, 5.53
HIP 10793,34.73745342,28.64267411,A2V, 5.29
HIP 67782,208.2931789,28.64806212,A7V, 5.91
HIP 50316,154.117184,28.68270332,G0V, 6.46
HIP 10446,33.65781644,28.69142584,K1III, 6.35
HIP 99738,303.5605045,28.69486353,A7IVn, 5.19
HIP 16042,51.64733938,28.71534096,G5IV, 6.47
HIP 6315,20.28064145,28.73838983,K5III, 5.23
HIP 107310,326.0350187,28.74322228,F6V, 4.49
HIP 84934,260.3801302,28.75809921,G0III, 6.37
HIP 43103,131.6743096,28.76000509,G8Iab:, 4.03
HIP 88794,271.8856282,28.76247025,B9.5V, 3.84
HIP 92550,282.8995445,28.78365926,K1II-III, 6.22
HIP 107975,328.1248171,28.79369216,F6IVwvar, 5.52
HIP 84691,259.7020634,28.82298375,K0III, 5.68
HIP 117500,357.4139688,28.84232813,A2m, 5.95
HIP 89935,275.2542398,28.86983516,A7V, 5.12
HIP 37629,115.8278555,28.8840717,K1III SB, 4.23
HIP 25192,80.84525767,28.93683899,B9Vs, 6.45
HIP 59923,184.3774888,28.93710321,A4m, 5.71
HIP 28117,89.14069946,28.9422714,A2II, 6.35
HIP 21323,68.65830037,28.96120368,B9p..., 5.88
HIP 109056,331.3943944,28.96400385,B9Vn, 5.69
HIP 32311,101.1894363,28.97098912,K4III, 5.42
HIP 31737,99.59591342,28.98439129,B9npe..., 5.76
HIP 4510,14.4589515,28.9922356,G6III, 5.44
HIP 19205,61.75215574,29.00128762,F1V, 5.21
HIP 544,1.65221045,29.02193518,K0V, 6.07
HIP 15549,50.08485949,29.04849835,K2II-III, 4.47
HIP 14677,47.40303182,29.07711221,B8III, 5.74
HIP 677,2.09653333,29.09082805,B9p, 2.07
HIP 39958,122.3966208,29.09309528,G0II, 6.47
HIP 75695,231.9577163,29.10549164,F0p, 3.66
HIP 100018,304.381402,29.14750941,G9III, 6.24
HIP 79757,244.1865483,29.1503022,A3V, 5.80
HIP 74596,228.6216882,29.16422593,A2V, 5.28
HIP 25730,82.41931237,29.18657825,F6III, 6.20
HIP 26606,84.8263042,29.21523028,B2IV-V, 5.98
HIP 13061,41.97683942,29.24742385,K1III, 4.52
HIP 87933,269.4409611,29.24792527,K0III, 3.70
HIP 112051,340.4392072,29.3076892,A1IV, 4.80
HIP 50303,154.0603308,29.31055982,A0Vn, 5.49
HIP 3031,9.63958024,29.312369,G5III..., 4.34
HIP 87308,267.5952998,29.32202669,K1III, 5.51
HIP 96503,294.2900744,29.33371247,B5V, 6.43
HIP 34017,105.8764768,29.33909345,G4V, 5.93
HIP 117073,355.9976585,29.36155278,K0III, 4.93
HIP 52882,162.238674,29.41614877,K0, 6.15
HIP 114607,348.2666927,29.44162201,G8III, 6.34
HIP 96302,293.7121608,29.46291111,A0V+..., 5.39
HIP 26781,85.33736027,29.48748098,B8IV, 6.40
HIP 29696,93.84473576,29.49871224,G8IIIvar, 4.32
HIP 28930,91.59349085,29.51242509,M3II comp, 6.01
HIP 30200,95.29963245,29.54092745,A1Vs, 6.41
HIP 111191,337.893214,29.54283895,A5m, 6.33
HIP 25001,80.30286824,29.56988462,A1Vs, 5.66
HIP 8796,28.27041595,29.57939727,F6IV, 3.42
HIP 50904,155.9240204,29.61588746,G8III, 6.36
HIP 75049,230.0359915,29.61631109,K0III, 5.51
HIP 95372,291.031549,29.6213112,B3IV, 4.99
HIP 48982,149.9011569,29.64532453,G9III:, 5.75
HIP 103079,313.2807132,29.64925374,K2, 6.36
HIP 44818,137.0002976,29.65422729,G8III, 5.42
HIP 40240,123.2869772,29.6565862,B9p SiCr, 5.62
HIP 5034,16.11487415,29.65909865,F7IV-V, 6.20
HIP 89827,274.9669643,29.66638344,K4III, 6.01
HIP 11486,37.04162643,29.66953828,F0III, 5.29
HIP 71284,218.6695438,29.74480735,F3Vwvar, 4.47
HIP 2355,7.53056566,29.75169567,A7III, 5.20
HIP 114725,348.590503,29.77185,F6IVw, 6.41
HIP 102033,310.1511012,29.8054475,A2V, 6.02
HIP 82422,252.6623424,29.80654506,M1III, 5.73
HIP 90342,276.4948817,29.82898959,A2IV, 5.81
HIP 78493,240.3607943,29.85107821,A0p..., 4.98
HIP 89925,275.2373726,29.85879387,A5m, 5.61
HIP 98767,300.9039405,29.89807932,G6IV+..., 5.73
HIP 104822,318.5428432,29.90096125,G2Ib, 6.18
HIP 24193,77.9096236,29.90363622,M2III, 6.42
HIP 93770,286.4463795,29.9217018,M0III, 6.32
HIP 11548,37.20224439,29.93158402,G0V, 5.89
HIP 47701,145.8886306,29.97472479,A2IV, 5.64
HIP 76456,234.2223676,29.99132177,F5V:, 6.46
HIP 7906,25.413509,30.04713542,K0III, 5.97
HIP 106661,324.0584059,30.05527642,G8III-IV, 6.36
HIP 5679,18.24774657,30.06430791,G1V..., 6.24
HIP 5586,17.91494471,30.08972962,K0III-IV..., 4.51
HIP 96683,294.8441846,30.1532335,G8III-IV..., 4.68
HIP 107763,327.4611748,30.17427852,A1Vs, 5.07
HIP 87998,269.6256239,30.18926892,F2II, 4.41
HIP 104371,317.16197,30.20568797,B9V, 5.60
HIP 25492,81.78446999,30.20861412,B9Ib, 5.69
HIP 112158,340.7505357,30.22130866,G2II-III.., 2.93
HIP 104732,318.2340898,30.22708128,G8II SB, 3.21
HIP 44031,134.4943092,30.23375878,F6V, 6.25
HIP 34693,107.7849651,30.24528065,K2III, 4.41
HIP 60018,184.631536,30.24933506,A9.5III, 6.23
HIP 75312,230.8009428,30.28824114,G2V, 4.99
HIP 10280,33.09301632,30.30321507,F5V comp SB, 4.94
HIP 105558,320.6751332,30.30986401,K1III, 6.07
HIP 101899,309.7480649,30.33442469,K2III, 5.68
HIP 20904,67.21656906,30.36154112,F7V, 6.38
HIP 101076,307.348879,30.36855661,F5II, 4.01
HIP 71053,217.957741,30.37114497,K3III, 3.57
HIP 115271,350.2062685,30.4150884,M0III, 5.58
HIP 70051,215.0361334,30.42914436,A5III, 6.45
HIP 112368,341.3943269,30.44340669,K1III-IV, 6.37
HIP 88929,272.292425,30.46919267,K1III:, 6.36
HIP 26536,84.65874822,30.49244147,A2V + GIII, 5.40
HIP 30827,97.14203636,30.49306993,F5.5Ibv, 5.75
HIP 23583,76.06065446,30.49461984,K0II-III, 6.14
HIP 94630,288.8534831,30.52644519,M0III, 5.88
HIP 109493,332.7154002,30.55304243,A8IV, 6.30
HIP 90923,278.2081202,30.55418062,B8IV, 5.47
HIP 15154,48.83519839,30.55667481,A1Vs, 5.61
HIP 88745,271.7566983,30.56186809,F7V, 5.05
HIP 43721,133.5612696,30.57917723,G7III, 5.40
HIP 97028,295.7899815,30.67788039,A1V, 6.08
HIP 52638,161.4663007,30.68240198,A1Vn, 5.36
HIP 42954,131.3392688,30.69776209,G5III, 6.12
HIP 102453,311.415663,30.7196568,K0III, 4.22
HIP 93720,286.2428001,30.73344797,M2III, 6.07
HIP 63462,195.0686894,30.78503676,K1IIIp, 4.88
HIP 86178,264.1530224,30.78519255,A5V, 6.04
HIP 91533,280.0080574,30.84938758,K0, 6.43
HIP 3092,9.83165567,30.86122579,K3III..., 3.27
HIP 80181,245.5245422,30.89173424,K0III, 4.86
HIP 83207,255.0725258,30.92633926,A0V, 3.92
HIP 1630,5.10163324,30.93561514,B7V, 5.89
HIP 35345,109.5170591,30.95592678,A0Vn, 6.19
HIP 36896,113.7867379,30.9609101,K0III, 5.34
HIP 45058,137.6616893,30.9632192,M6S, 6.04
HIP 112032,340.3803125,30.96585875,K5, 6.36
HIP 98325,299.6581617,30.98367174,B9Vn, 5.51
HIP 66690,205.0651163,31.01181276,G5II:, 6.21
HIP 28517,90.29189835,31.03451677,A2V, 6.18
HIP 15323,49.41715145,31.12718548,G0, 6.40
HIP 25291,81.16052742,31.14316298,B9III, 5.94
HIP 85715,262.7307129,31.15810073,G8III, 5.63
HIP 47168,144.1785437,31.16184064,M2III, 5.57
HIP 18094,58.01855904,31.16866588,A5V, 6.22
HIP 104185,316.6260071,31.18466842,F7.5Ib-IIv, 5.77
HIP 67384,207.1614124,31.19011458,K0III, 5.61
HIP 86462,264.989686,31.2024431,M2III, 6.05
HIP 83834,257.0029008,31.20623662,K2, 6.44
HIP 25290,81.16018419,31.22393349,K1III..., 6.30
HIP 100486,305.655471,31.26502064,K2, 6.09
HIP 47544,145.3962724,31.27784047,K6III, 5.90
HIP 94311,287.9417128,31.2834636,B9p Si, 5.93
HIP 75919,232.594915,31.28597597,A4IV, 6.45
HIP 86506,265.1717816,31.28766077,K0III, 6.30
HIP 116310,353.4881388,31.32532196,K4III, 4.97
HIP 26712,85.14962767,31.35821889,B9.5III-IVp, 6.04
HIP 76127,233.2324831,31.35915517,B6Vnn, 4.14
HIP 89172,272.9756952,31.4052884,M3III, 4.96
HIP 5544,17.7782219,31.42476555,F0V, 5.15
HIP 22393,72.30347923,31.43762493,K2III, 5.57
HIP 20704,66.52607257,31.43920664,K1III, 5.29
HIP 50218,153.7765132,31.46807457,G8III, 6.47
HIP 86925,266.4176311,31.50468387,A0Ib, 6.22
HIP 1493,4.65924059,31.51723388,A0IV, 5.88
HIP 10220,32.85416096,31.52642246,A1m, 6.24
HIP 55203,169.5468333,31.53077778,G0V, 3.79
HIP 1208,3.77886512,31.53573771,K5, 6.34
HIP 101765,309.3823835,31.57254134,B8IIIn, 6.32
HIP 81693,250.3228213,31.60188695,F9IV, 2.81
HIP 49658,152.066426,31.60427591,F4V, 6.23
HIP 12160,39.1793771,31.60766603,K0, 6.07
HIP 91675,280.4221076,31.61759677,B8V, 6.41
HIP 52366,160.5469566,31.69704343,M2III, 6.02
HIP 82587,253.242168,31.70171538,F0V, 5.34
HIP 27973,88.74591834,31.70193276,A5IV, 5.90
HIP 77397,237.0074688,31.73572158,K5, 6.41
HIP 93718,286.2409305,31.74425746,M0III, 5.63
HIP 6025,19.35059759,31.74460911,K0, 6.36
HIP 57029,175.3937524,31.7459835,F4V, 5.73
HIP 92243,281.9890539,31.75684463,B3IVp, 6.06
HIP 36366,112.2775405,31.78407932,F0V..., 4.16
HIP 74561,228.5250612,31.78791816,K5, 5.98
HIP 70892,217.4570181,31.7911712,A0Vs, 6.06
HIP 11432,36.86578353,31.80134872,K1III:, 5.55
HIP 4889,15.70452742,31.80433674,B9.5V, 5.50
HIP 115355,350.4788585,31.81248117,B6III, 5.35
HIP 110873,336.9425845,31.83997497,K2, 6.00
HIP 18246,58.53299363,31.88365776,B1Ib, 2.84
HIP 83365,255.5712118,31.88406501,K0, 6.41
HIP 36850,113.650019,31.88863645,A2Vm, 1.58
HIP 26718,85.17520877,31.92061792,M2SIab, 6.23
HIP 49081,150.2542513,31.9247146,G1V, 5.37
HIP 91883,280.9650595,31.92691949,F1III-IV, 5.68
HIP 13775,44.32200201,31.93429432,B9p..., 5.10
HIP 42538,130.0763086,31.94197425,F5III, 6.21
HIP 20231,65.04145111,31.9532067,K5, 6.16
HIP 98701,300.7033585,31.95880063,K1III, 6.39
HIP 52098,159.6800527,31.97622008,G0II, 4.68
HIP 37339,114.975407,32.00982411,F6II, 6.16
HIP 5319,17.00501793,32.01219214,F5IV, 6.23
HIP 68065,209.043921,32.03248107,F4IV-V, 6.31
HIP 27661,87.85726997,32.12469631,M3III, 6.28
HIP 93279,285.0034226,32.14549051,K3III, 4.94
HIP 5175,16.54664936,32.18154253,K0, 6.28
HIP 15241,49.14663457,32.18421948,G8IV, 5.98
HIP 100587,305.9649834,32.19018607,K3III, 4.43
HIP 8086,25.95895146,32.19201138,G8III-IV SB, 6.32
HIP 25984,83.18197584,32.1920314,B5Iab, 4.71
HIP 17732,56.95431974,32.19549815,G0, 6.26
HIP 98863,301.1507363,32.21862467,B1.5Ia comp, 5.62
HIP 106003,322.0339951,32.22513677,F0V, 5.75
HIP 88636,271.4566582,32.23072212,K0III, 5.72
HIP 44307,135.3505385,32.25229474,A2V, 5.89
HIP 58369,179.5302028,32.2740587,A9V, 6.42
HIP 17448,56.07969347,32.28827325,B1III, 3.84
HIP 69316,212.8130689,32.29579911,K4III, 6.14
HIP 73068,223.9942905,32.3000706,A2V, 6.12
HIP 102066,310.2605837,32.30731586,G8IIb, 5.53
HIP 80247,245.7353487,32.33303005,A4Vn, 6.41
HIP 44574,136.229671,32.37698738,A8V, 6.46
HIP 51556,157.9640163,32.3795376,A0IV, 5.90
HIP 115591,351.2117538,32.38487495,B9III, 5.56
HIP 44154,134.8861857,32.41864339,G9III, 5.23
HIP 96977,295.6858524,32.42674436,A5III, 5.93
HIP 105390,320.2083851,32.45233066,G8IV, 6.45
HIP 31173,98.11334517,32.45494059,A3m + A3m, 5.82
HIP 21038,67.66000962,32.45781487,B9.5Vn, 6.18
HIP 84862,260.1644731,32.47027246,G0V, 5.38
HIP 43584,133.1442678,32.47412331,A8Vms, 5.67
HIP 93917,286.8562312,32.50166027,F0V, 5.20
HIP 75000,229.8753089,32.51488753,A2m, 6.33
HIP 77048,235.9971685,32.51582804,G9III:, 5.57
HIP 71243,218.5484741,32.53446287,F5V, 6.32
HIP 44825,137.0175479,32.54045613,F2V, 6.47
HIP 92405,282.4705204,32.55108873,A3V, 5.22
HIP 82426,252.6797227,32.55355943,K0III, 6.16
HIP 30741,96.89798668,32.56311006,K0, 6.43
HIP 111068,337.5074696,32.57267245,B9.5V, 5.64
HIP 22407,72.32941395,32.58826794,A8m, 5.84
HIP 32740,102.4222436,32.60687904,K3II, 5.72
HIP 105432,320.3413681,32.61276805,A1V, 6.05
HIP 28644,90.72965494,32.63621103,F4V, 6.23
HIP 24504,78.85171534,32.6875699,A9IV, 5.01
HIP 8433,27.17366149,32.68948705,F8V, 5.78
HIP 93194,284.7359357,32.68955312,B9III, 3.25
HIP 29451,93.08387494,32.69338941,M1III, 5.78
HIP 72124,221.3070046,32.78851016,M1III, 6.27
HIP 42365,129.5791578,32.80202805,K2III:, 5.96
HIP 92398,282.441303,32.81283298,B3IV, 5.93
HIP 114187,346.865579,32.82537306,A3, 6.13
HIP 102993,313.0016232,32.84891554,B3III, 6.42
HIP 15191,48.94645147,32.85666604,F4Vwvar, 6.30
HIP 22003,70.95113685,32.86556708,A8V, 6.49
HIP 97307,296.6459829,32.88860483,K2, 6.18
HIP 12200,39.27713577,32.89101724,F8V, 6.23
HIP 93017,284.256123,32.90162351,G0V, 5.20
HIP 45896,140.3632275,32.9022065,K3III, 6.16
HIP 116505,354.1271512,32.9041973,F6V, 6.35
HIP 43932,134.2359764,32.91058931,A7IV, 5.44
HIP 1657,5.18974442,32.91122853,K5III, 5.79
HIP 75178,230.452538,32.93366086,B9Vn, 5.38
HIP 108969,331.1438071,32.94176333,G5Ia, 6.36
HIP 108632,330.1112926,33.00578827,F5III, 6.46
HIP 59856,184.1257284,33.06179861,K1III, 4.99
HIP 17886,57.3862602,33.09138142,A3V, 5.14
HIP 55219,169.6198139,33.09423881,K3III SB, 3.49
HIP 84573,259.3315437,33.10011419,B1.5Vp, 4.80
HIP 5936,19.07875996,33.11480731,K1III, 6.04
HIP 23015,74.24840098,33.16613537,K3IIvar, 2.69
HIP 58460,179.8230739,33.16702114,K1III, 5.95
HIP 109352,332.3069817,33.1724976,G6III:, 5.58
HIP 109410,332.496886,33.17826747,F5III, 4.28
HIP 1123,3.50952703,33.20608481,A1V, 6.22
HIP 88190,270.1515728,33.21373928,K6III, 6.01
HIP 95319,290.8914808,33.22157011,G8V, 6.37
HIP 38319,117.7598722,33.2336363,A2m, 6.06
HIP 61309,188.4121025,33.24766003,K0IIICN..., 5.42
HIP 25475,81.71364799,33.26228774,K0, 6.18
HIP 9570,30.7415286,33.28415151,A2V, 5.50
HIP 43410,132.6344452,33.28525915,F7Vn, 6.22
HIP 78459,240.2616625,33.30538815,G2V, 5.39
HIP 88277,270.3995341,33.31121818,K5III, 6.18
HIP 74666,228.8754324,33.31510222,G8III, 3.46
HIP 79350,242.914983,33.34272966,K2III, 6.30
HIP 10559,33.98456296,33.35897589,A0V, 5.25
HIP 92420,282.5199746,33.36267788,A8:V comp SB, 3.52
HIP 24727,79.54395049,33.37200411,K3III..., 4.54
HIP 57805,177.7896427,33.37496331,Am, 6.25
HIP 61320,188.4475431,33.38469496,K0III, 6.24
HIP 38016,116.8764029,33.41576665,M0III, 5.14
HIP 97485,297.2108351,33.43729726,B0.5Ibvar, 6.42
HIP 103145,313.4746104,33.43780855,K5III, 5.47
HIP 89156,272.937965,33.44702748,A3V, 5.98
HIP 55821,171.6065986,33.4505652,F6IV, 6.33
HIP 91235,279.1556244,33.46903738,B8II-IIIp.., 5.41
HIP 116355,353.6591943,33.4972759,K0III:, 5.63
HIP 53426,163.9352606,33.50699574,K1III, 5.02
HIP 95235,290.6389611,33.51823541,K0III, 6.09
HIP 62972,193.554783,33.53440353,A7IV, 6.25
HIP 15876,51.12366306,33.53601771,A0V, 5.78
HIP 26463,84.4408133,33.55915507,K0, 6.36
HIP 83313,255.4014973,33.56826922,A3IV, 5.27
HIP 2475,7.85668759,33.58168169,K1III..., 5.88
HIP 19525,62.74592506,33.5868138,K1II-III, 5.75
HIP 28861,91.39125755,33.59907187,B9sp..., 6.23
HIP 93437,285.4515375,33.62125983,B5IV, 6.39
HIP 56784,174.6347234,33.62586247,K2III, 6.29
HIP 46652,142.6801394,33.65582773,G8III:, 5.87
HIP 33421,104.2522359,33.68103629,G5III, 5.91
HIP 80214,245.6217597,33.70335685,K5III, 5.40
HIP 50935,156.0358932,33.71853542,K1III, 5.52
HIP 2912,9.22016239,33.71935227,B5V, 4.34
HIP 118281,359.8722243,33.72413297,F8, 5.81
HIP 97295,296.6065996,33.72868813,F5, 5.00
HIP 99841,303.8491309,33.7293702,K0III, 5.70
HIP 24799,79.7500805,33.74846576,A0p..., 5.38
HIP 25580,82.00384487,33.76421211,F5, 6.41
HIP 24740,79.57870341,33.76741903,B9.5V, 6.15
HIP 51056,156.478613,33.79626364,F0V, 4.72
HIP 80197,245.5892562,33.79914473,M2III, 5.20
HIP 93354,285.2299899,33.80215041,K0III:, 6.04
HIP 16168,52.08616659,33.80769703,A2V, 5.72
HIP 34428,107.055325,33.83245659,K1, 6.31
HIP 11651,37.56899446,33.83384234,K1III, 6.26
HIP 10670,34.32848216,33.84732099,A1Vnn, 4.03
HIP 79607,243.6710033,33.85882404,F8V, 5.23
HIP 44897,137.213353,33.88249742,F9V, 5.95
HIP 50860,155.776407,33.90815509,A6V, 5.89
HIP 27778,88.16700104,33.91744132,M2II:, 6.04
HIP 4552,14.55914315,33.95105921,K0, 5.99
HIP 24879,80.00383769,33.95806265,A5IIvar, 5.05
HIP 20591,66.15593384,33.95988843,F4V, 5.77
HIP 33018,103.1972503,33.96136985,A3III, 3.60
HIP 17313,55.59434812,33.96503899,B0.5V, 4.97
HIP 92833,283.7188367,33.96858048,G8III+..., 5.99
HIP 102488,311.5518009,33.96945334,K0III, 2.48
HIP 96724,294.9371839,33.97890836,A3IV, 6.10
HIP 24832,79.8488498,33.98543113,A7V, 6.49
HIP 37580,115.6816957,34.00022479,F7V, 6.05
HIP 34358,106.8433805,34.00936165,K4III, 5.94
HIP 58512,179.9891884,34.03466959,A9III, 6.49
HIP 53377,163.7425836,34.03490757,G7III:, 5.73
HIP 81911,250.9655791,34.03866333,F2.5III-IV, 6.02
HIP 52032,159.4678243,34.07861018,K0, 6.42
HIP 64927,199.6154477,34.09829261,K4.5III, 5.81
HIP 20579,66.12141978,34.1308408,B8V, 5.73
HIP 97087,295.9643626,34.16271463,B8III, 6.04
HIP 56997,175.2626048,34.20256022,G8Vvar, 5.31
HIP 53229,163.3276661,34.21556641,K0III-IV, 3.79
HIP 15416,49.68259978,34.2226737,K2II, 4.85
HIP 10644,34.26007346,34.22482985,G0V, 4.84
HIP 6512,20.90546597,34.24560145,G8IV, 6.28
HIP 24575,79.0756354,34.31221188,O9.5Vvar, 5.99
HIP 100866,306.7823881,34.32907395,F1II, 6.39
HIP 101268,307.9011204,34.33050116,F2, 6.47
HIP 75572,231.5727702,34.3358496,K4III, 5.46
HIP 18081,57.97381828,34.3591292,B1V, 5.78
HIP 102571,311.794685,34.37410329,K3IIIvar, 4.93
HIP 6776,21.7758949,34.37757818,F7IVsvar, 6.27
HIP 25471,81.70334709,34.39182774,A1p, 5.92
HIP 45860,140.2644117,34.39252592,M0IIIvar, 3.14
HIP 97142,296.1590437,34.41415588,M1III, 6.39
HIP 99145,301.9226694,34.42292025,B5Ib, 6.12
HIP 67665,207.9478731,34.44431774,K5III, 4.76
HIP 96052,292.9430044,34.45297707,B3IV, 4.74
HIP 91119,278.8062614,34.45800106,B5Vn, 6.10
HIP 34267,106.5484598,34.47408682,G8IV, 5.55
HIP 25541,81.91203061,34.47598643,K4IIIp, 5.08
HIP 11840,38.21940851,34.54245642,K0III, 5.84
HIP 20252,65.10273351,34.56674228,G8III, 4.93
